鲤窍靛,肉,串,盐,碳火,,787,24,4.5,30,32,20,20,300,-5,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100882,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,12,0,0,5,80,0,,,,,,,,
扼啊肺胶,石,木,肉,鱼,米,788,23,4.5,28,32,35,9,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100883,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8,0,0,5,80,0,,,,,,,,
扁飘肺胶,石,木,肉,鱼,米,789,23,4.5,33,34,31,15,150,11,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100884,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8,-1,0,0,0,0,,,,,,,,
畴飘肺胶,石,木,肉,鱼,米,790,22,4.5,28,31,33,14,150,11,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100885,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8,-1,0,0,0,0,,,,,,,,
倒啊肺胶,石,木,肉,鱼,米,791,26,4.5,29,29,32,12,300,-1,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100886,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,8,-1,0,0,0,0,,,,,,,,
穿捞,石,木,皮,骨,线,792,21,4.5,35,23,33,14,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100887,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13,-1,0,0,0,0,,,,,,,,
啊捞,石,木,皮,骨,线,793,22,4.5,39,26,27,12,150,11,0,70,30,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100888,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13,-1,0,0,0,0,,,,,,,,
风焊胶,石,木,皮,骨,线,794,21,4.5,37,23,32,12,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100889,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13,-1,0,0,0,0,,,,,,,,
畴焊胶,石,木,皮,骨,线,795,24,4.5,27,19,19,14,250,0,0,0,0,100,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100890,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,13,0,0,5,80,0,,,,,,,,
仟厚配胶,石,木,肉,鱼,米,796,28,4.5,41,27,35,5,300,-1,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100891,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18,0,0,5,80,0,,,,,,,,
宏扼虐坷胶,石,木,肉,鱼,米,797,28,4.5,34,28,36,5,300,5,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100892,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18,0,0,5,80,0,,,,,,,,
畴扼虐配胶,石,木,肉,鱼,米,798,28,4.5,33,32,34,8,250,-1,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100893,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,18,0,0,5,80,0,,,,,,,,
皋葛胶,石,木,肉,鱼,米,799,27,4.5,52,31,25,10,150,11,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100894,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24,-1,0,0,0,0,,,,,,,,
仟葛唱胶,石,木,肉,鱼,米,800,27,4.5,50,28,28,5,250,-1,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100895,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24,0,0,5,80,0,,,,,,,,
父葛靛,石,木,肉,鱼,米,801,27,4.5,53,26,21,12,150,11,100,0,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100896,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24,-1,0,0,0,0,,,,,,,,
角滚肺胶,石,木,肉,鱼,米,802,27,4.5,54,27,17,13,150,11,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100897,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,24,-1,0,0,0,0,,,,,,,,
仟抛扼,石,皮,线,肉,鱼,803,22,4.5,25,29,22,21,300,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100898,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9,0,0,5,80,0,,,,,,,,
角滚扼帮,石,皮,线,肉,鱼,804,24,4.5,25,31,20,23,150,-1,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100899,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9,0,0,5,80,0,,,,,,,,
榜靛抛扼帮,石,皮,线,肉,鱼,805,25,4.5,24,30,16,29,150,11,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100900,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9,0,0,5,80,0,,,,,,,,
抛扼捣,石,皮,线,肉,鱼,806,26,4.5,25,30,24,23,150,-1,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100901,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,9,-1,0,0,0,0,,,,,,,,
鸥福捻,石,木,皮,线,牙,807,18,4.5,23,20,17,36,150,11,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100902,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25,-1,0,0,0,0,,,,,,,,
仟鸥墨,石,木,皮,线,牙,808,17,4.5,19,18,10,33,180,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100903,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25,-1,0,0,0,0,,,,,,,,
孺墨虐,石,木,皮,线,牙,809,20,4.5,18.5,24,11,34,180,-1,70,0,0,30,0,0,0,0,0,0,1,2,210,,,,,0,1,1,6,100904,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25,0,0,5,80,0,,,,,,,,
陵虐,石,木,皮,线,牙,810,20,4.5,19,23,11,34,180,11,0,0,50,50,0,0,0,0,0,0,1,2,210,,,,,0,1,1,6,100905,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,,25,0,0,5,80,0,,,,,,,,
漠肺胶,石,皮,线,肉,鱼,811,27,4.5,23,36,18,26,250,-1,0,0,40,60,0,0,0,0,0,0,1,2,,,,,,1,1,1,5,100906,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19,0,0,5,80,0,,,,,,,,
畴福帮,石,皮,线,肉,鱼,812,26,4.5,26,33,16,29,300,-5,0,0,10,90,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100907,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19,0,0,5,80,0,,,,,,,,
瘤啊肺胶,石,皮,线,肉,鱼,813,26,4.5,24,33,23,24,150,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100908,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19,0,0,5,80,0,,,,,,,,
颇福帮,石,木,皮,骨,线,814,26,4.5,28,35,22,20,150,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100909,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,19,0,0,5,80,0,,,,,,,,
瞒捞去,石,骨,肉,米,,815,29,4.5,23,27,26,27,200,-1,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100910,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,26,-1,0,0,0,0,,,,,,,,
颇扼橇,石,骨,肉,米,,816,28,4.5,21,29,26,34,150,11,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100911,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,26,-1,0,0,0,0,,,,,,,,
葛捞配,石,骨,肉,米,,817,27,4.5,22,26,25,30,150,11,70,0,0,30,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100912,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,26,-1,0,0,0,0,,,,,,,,
酒府畴肺胶,石,木,骨,肉,米,818,23,4.5,34,22,28,23,150,11,60,0,0,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100913,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,14,-1,0,0,0,0,,,,,,,,
仟福畴肺胶,石,木,骨,肉,米,819,23,4.5,38,21,29,20,150,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100914,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,14,-1,0,0,0,0,,,,,,,,
畴肺肺农胶,石,木,骨,肉,米,821,23,4.5,26,22,27,26,150,11,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,4,100916,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,20,-1,0,0,0,0,,,,,,,,
角滚肺农胶,石,木,骨,肉,米,822,25,4.5,30,28,24,24,300,-5,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,2,1,1,5,100917,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,20,-1,0,0,0,0,,,,,,,,
叼肺肺农胶,石,木,骨,肉,米,823,24,4.5,25,25,23,28,150,11,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100918,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,20,-1,0,0,0,0,,,,,,,,
柳林配肺胶,石,木,骨,肉,米,824,23,4.5,30,22,27,23,150,11,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100919,1,1,,700,700,,700,700,,700,700,,700,700,,700,700,,20,-1,0,0,0,0,,,,,,,,
瘤沥飞,,,,,,825,100,8,25,25,45,25,100,0,100,0,0,0,50,50,50,50,50,50,1,80,,,,,,0,5,0,7,100287,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
荐沥飞,,,,,,826,100,8,45,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,100,,,,,,0,5,0,4,100288,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拳沥飞,,,,,,827,100,8,25,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,40,,,,,,0,5,0,4,100290,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
浅沥飞,,,,,,828,100,8,25,25,25,50,100,0,0,0,0,100,0,0,0,0,0,0,1,12,,,,,,0,5,0,4,100394,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
瘤沥飞,,,,,,829,150,8,30,25,45,25,100,0,100,0,0,0,0,0,0,0,0,0,1,2,11,80,301,,,0,5,0,4,100760,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
荐沥飞,,,,,,830,150,8,50,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,3,11,61,307,,,0,5,0,4,100790,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拳沥飞,,,,,,831,150,8,30,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,3,11,40,313,,,0,5,0,4,100730,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
浅沥飞,,,,,,832,150,8,30,25,25,45,100,0,0,0,0,100,0,0,0,0,0,0,1,3,11,110,319,,,0,5,0,4,100720,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
瘤沥飞,,,,,,833,150,8,30,25,45,25,100,0,100,0,0,0,0,0,0,0,0,0,1,2,11,80,302,,,0,5,0,4,100780,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
荐沥飞,,,,,,834,150,8,50,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,3,11,61,308,,,0,5,0,4,100810,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拳沥飞,,,,,,835,150,8,30,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,3,11,40,314,,,0,5,0,4,100750,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
浅沥飞,,,,,,836,150,8,30,25,25,45,100,0,0,0,0,100,0,0,0,0,0,0,1,3,12,110,320,,,0,5,0,4,100700,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
瘤沥飞,,,,,,837,150,8,30,25,45,25,100,0,100,0,0,0,0,0,0,0,0,0,1,2,12,80,303,,,0,5,0,4,101078,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
荐沥飞,,,,,,838,150,8,50,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,3,12,61,309,,,0,5,0,4,101108,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拳沥飞,,,,,,839,150,8,30,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,3,12,40,315,,,0,5,0,4,101048,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
浅沥飞,,,,,,840,150,8,30,25,25,45,100,0,0,0,0,100,0,0,0,0,0,0,1,3,13,110,321,,,0,5,0,4,101018,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
倒啊肺胶1,,,,,,841,100,8,38,29,34,20,100,0,70,0,0,30,0,0,0,0,0,0,1,80,10,40,,,,0,1,1,6,100886,0,0,,,,,,,,,,,,,,,,,1,1,0,5,80,0,,,,,,,,
鞠孺俺备府空,,,,,,842,200,8,65,30,34,40,100,0,100,0,0,0,0,0,0,0,0,0,1,80,12,40,120,,,1,1,1,6,100886,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
鞠孺沥飞空,,,,,,843,500,9,60,60,60,60,100,0,0,0,0,0,50,50,50,50,50,50,306,312,318,324,325,,,2,1,1,7,100444,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
瘤沥飞,,,,,,845,150,8,30,25,45,25,100,0,100,0,0,0,0,0,0,0,0,0,1,2,11,80,302,,,0,5,0,4,100765,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
荐沥飞,,,,,,846,150,8,50,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,3,11,61,308,,,0,5,0,4,100795,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拳沥飞,,,,,,847,150,8,30,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,3,11,40,314,,,0,5,0,4,100755,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
浅沥飞,,,,,,848,150,8,30,25,25,45,100,0,0,0,0,100,0,0,0,0,0,0,1,3,12,110,320,,,0,5,0,4,100735,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
措瘤狼 荐龋脚,,,,,,849,150,8,30,25,45,25,100,0,100,0,0,0,0,0,0,0,0,0,1,2,12,80,303,,,0,5,0,4,101079,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
拱狼 荐龋脚,,,,,,850,150,8,50,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,3,12,61,309,,,0,5,0,4,101109,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
阂狼 荐龋脚,,,,,,851,150,8,30,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,3,12,41,315,,,0,5,0,4,101049,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
官恩狼 荐龋脚,,,,,,852,150,8,30,25,25,45,100,0,0,0,0,100,0,0,0,0,0,0,1,3,13,110,321,,,0,5,0,4,101019,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
宫去,,,,,,853,500,9,60,60,60,60,100,0,0,0,0,0,1,1,1,1,1,1,306,312,318,324,,,,2,1,1,7,100725,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
悼拱盔扼胶虐,石,木,皮,线,牙,854,10,4,20,23,21,26,100,0,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100853,1,0,,700,700,,700,700,,700,700,,700,700,,700,700,10,-1,-1,0,0,0,0,,,,,,,,
兵快厚,肉,鱼,串,卵,盐,855,27,5.5,34,29,25,23,100000,-1,0,0,60,40,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100825,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
扁扼厚,肉,鱼,串,,,856,15,5.5,19,23,20,29,100000,11,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100858,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
邦诺斯娜,石,皮,线,肉,鱼,857,29,5.5,30,41,19,23,100000,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100849,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
柳林配肺胶,石,木,骨,肉,米,858,22,5.5,27,22,27,23,100000,-1,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100919,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
部捞厚,肉,鱼,米,卵,饮用水,859,20,5.5,27,28,22,28,100000,11,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100827,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
仟捧捧,肉,鱼,米,卵,饮用水,860,15,5.5,22,27,12,36,100000,-1,0,0,80,20,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100830,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
鸥肺酒,鱼,串,米,饮用水,碳火,861,22,5.5,31,27,24,25,100000,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100844,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
籍拳纳胶,肉,串,盐,碳火,,862,18,5.5,32,30,19,17,100000,11,50,50,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100879,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
魄弊扼,肉,串,盐,碳火,,863,21,5.5,32,33,17,19,100000,11,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100880,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
绊风风,肉,鱼,串,米,,864,24,4.5,26,32,16,26,100000,-1,0,50,50,0,0,0,0,0,0,0,1,2,,,,,,1,1,1,6,100873,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
其风风,肉,鱼,串,米,,865,24,4.5,23,34,14,30,100000,11,0,0,50,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100874,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
扁肺酒,鱼,串,米,饮用水,碳火,866,18,5.5,28,23,26,20,100000,11,70,30,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100843,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
墨捞厚,肉,鱼,串,,,867,19,5.5,19,23,19,31,100000,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100859,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
海沛,木,皮,骨,线,牙,868,19,5.5,34,17,39,15,100000,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100835,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
魄弊,肉,串,盐,碳火,,869,19,5.5,33,30,18,17,100000,11,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100881,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
扁官官,石,线,骨,肉,米,870,17,5.5,28,25,28,26,100000,11,80,20,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100847,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
宏扼虐坷胶,石,木,肉,鱼,米,871,24,5.5,39,30,36,10,100000,11,80,0,0,20,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100892,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,5,80,0,,,,,,,,
仟厚,鱼,串,卵,盐,872,23,4.5,43,24,23,17,100000,5,30,70,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100823,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,,-1,0,0,0,0,,,,,,,,
仟捞,肉,鱼,串,卵,盐,873,22,5.5,47,24,26,12,100000,11,0,90,10,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100824,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,1,1,0,5,80,0,,,,,,,,
拱合捞,肉,鱼,串,盐,油,874,15,5.5,31,24,38,10,100000,11,0,100,0,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100838,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
畴捧捧,肉,鱼,米,卵,饮用水,875,17,5.5,30,22,15,31,100000,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100831,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
仟抛扼,石,皮,线,肉,鱼,876,26,5.5,30,32,27,27,100000,11,0,80,20,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100898,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
畴胶虐,石,木,皮,线,牙,877,18,5.5,21,23,21,29,100000,11,0,0,20,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,5,100852,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
扼风风,石,线,骨,肉,米,878,18,5.5,25,27,22,31,100000,11,0,0,30,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100846,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
林聪,石,线,骨,肉,米,879,19,5.5,26,26,26,31,100000,11,30,0,0,70,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100848,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
仟捧,肉,鱼,米,卵,饮用水,880,15,5.5,22,25,10,37,100000,11,0,60,40,0,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100832,0,0,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
畴飘肺胶,石,木,肉,鱼,米,881,24,5.5,34,31,31,16,100000,11,20,0,0,80,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100885,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
扁飘肺胶,石,木,肉,鱼,米,882,22,5.5,33,31,34,16,100000,11,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100884,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
榜靛抛扼帮,石,皮,线,肉,鱼,883,24,5.5,27,34,27,30,100000,11,50,0,0,50,0,0,0,0,0,0,1,2,,,,,,0,1,1,6,100900,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,1,0,5,80,0,,,,,,,,
＃小竹＃,,,,,,884,100,8,25,25,45,25,100,0,100,0,0,0,50,50,50,50,50,50,1,80,11,3,,,,0,5,0,7,101087,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
∩∩小笨笨∩∩,,,,,,885,100,8,45,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,100,,,,,,0,5,0,4,101077,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
三豪,,,,,,886,100,8,25,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,40,,,,,,0,5,0,4,101044,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
羊咩咩,,,,,,887,100,8,25,25,25,50,100,0,0,0,0,100,0,0,0,0,0,0,1,12,,,,,,0,5,0,4,101014,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
不安,,,,,,888,100,8,25,25,45,25,100,0,100,0,0,0,50,50,50,50,50,50,1,80,301,,,,,0,5,0,7,101067,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
老虎,,,,,,889,100,8,45,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,100,307,,,,,0,5,0,4,101096,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
倩咪家长,,,,,,890,100,8,25,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,40,313,,,,,0,5,0,4,101034,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
哇哈哈～～～,,,,,,891,100,8,25,25,25,50,100,0,0,0,0,100,0,0,0,0,0,0,1,12,319,,,,,0,5,0,4,101027,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
秒杀炎,,,,,,892,100,8,25,25,45,25,100,0,100,0,0,0,50,50,50,50,50,50,1,80,302,,,,,0,5,0,7,101114,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
＝蜡固＝,,,,,,893,100,8,45,25,25,25,100,0,0,100,0,0,0,0,0,0,0,0,1,100,308,,,,,0,5,0,4,101107,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
疯狂小子,,,,,,894,100,8,25,45,25,25,100,0,0,0,100,0,0,0,0,0,0,0,1,40,314,,,,,0,5,0,4,101056,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
-⊙铰老⊙-,,,,,,895,100,8,25,25,25,50,100,0,0,0,0,100,0,0,0,0,0,0,1,12,320,,,,,0,5,0,4,101006,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
抄气茄 归龋,肉,鱼,串,米,,896,30,5.5,30,50,25,30,100,0,0,100,0,0,1,1,1,1,1,1,1,2,11,41,52,,,2,1,1,7,100872,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
抄气茄 角滚绊福捣,石,木,肉,鱼,米,897,100,7,60,30,30,40,100,0,0,80,20,0,20,20,20,20,20,20,1,11,3,41,,,,0,1,1,5,100861,0,1,,700,700,,700,700,,700,700,,700,700,,700,700,,-1,-1,0,0,0,0,,,,,,,,
阂樊家斥,,,,,,898,150,8,38,29,34,20,100,0,100,0,0,0,10,5,5,10,5,5,1,10,40,302,,,,1,1,1,6,100439,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
可爱饲育员,,,,,,899,100,8,30,25,25,45,100,0,0,0,0,100,10,10,10,10,10,10,130,10,,,,,,0,5,0,4,100000,0,0,,,,,,,,,,,,,,,,,-1,-1,0,0,0,0,,,,,,,,
